Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,VerifyInsertIT,sinkConnectorConfigWith_PKModeRecordKey_DeleteEnabled,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,VerifyInsertIT,sinkConnectorConfigWith_PKModeRecordKey_DeleteEnabled_InsertModeMulti,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,VerifyInsertIT,createRecord,7,1,4
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,VerifyInsertIT,sendTestData,15,4,1
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,VerifyInsertIT,beforeEach,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,VerifyInsertIT,testSinkConnector,10,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,VerifyInsertIT,testSinkWithPKModeRecordKeyConnector,10,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,VerifyInsertIT,testSinkConnectorInDeleteMode,10,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,VerifyInsertIT,testMultiInsertInDeleteMode,11,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,AbstractPostgresIT,executeSqlStatement,5,1,1
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,AbstractPostgresIT,getDatasource,9,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,AbstractPostgresIT,basicConnectorConfig,13,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,VerifyDeleteIT,sinkConnectorConfigForDelete,10,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,VerifyDeleteIT,createRecord,6,1,4
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,VerifyDeleteIT,createTombstoneRecord,3,1,2
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,VerifyDeleteIT,sendTestData,15,4,1
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,VerifyDeleteIT,sendTestDataWithTombstone,13,4,1
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,VerifyDeleteIT,sendMixedTestDataWithTombstone,19,5,2
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,VerifyDeleteIT,beforeEach,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,VerifyDeleteIT,testDeleteTombstoneRecord,15,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,VerifyDeleteIT,testWithJustTombstoneRecordInInsertMode,7,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,VerifyDeleteIT,testDeleteTombstoneRecordWithMultiMode,17,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,VerifyDeleteIT,testWithJustTombstoneRecordWithMultiMode,8,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,VerifyDeleteIT,testMixTombstoneRecordsWithMultiMode,11,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.config,JdbcConfig,JdbcConfig,3,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.config,JdbcConfig,getDialectName,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.config,JdbcConfig,getConnectionUrl,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.config,JdbcConfig,getConnectionUser,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.config,JdbcConfig,getDBTimeZone,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.config,JdbcConfig,getConnectionPassword,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.config,JdbcConfig,isQuoteSqlIdentifiers,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.config,JdbcConfig,defineConnectionUrl,3,1,3
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.config,JdbcConfig,defineConnectionUser,3,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.config,JdbcConfig,defineConnectionPassword,3,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.config,JdbcConfig,defineDbTimezone,3,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.config,JdbcConfig,defineDialectName,3,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.config,JdbcConfig,defineSqlQuoteIdentifiers,3,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.config,DatabaseDialectRecommender,validValues,3,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.config,DatabaseDialectRecommender,visible,3,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.config,DatabaseDialectRecommender,ensureValid,5,2,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.config,DatabaseDialectRecommender,toString,3,1,0
